year,geo,Mode 1/4,Mode 2,Mode 3
2000,PER,2.44308334585629,0.67769688394545,2.7993896645576
2000,PHL,3.88841752044621,1.73583546764427,4.10494887040259
2000,POL,4.07437937582378,0.390071131122095,4.00623568515378
2000,PRT,4.19103872137711,1.2835679013574,3.21444132670459
2000,ROU,2.92096990562432,0.400630605346725,2.74391158316471
2000,RUS,2.60849032771673,2.3023321301366,0.721665489143142
2000,SAU,2.85915915876896,2.33889335163839,1.1211932540582
2000,SEN,3.78901084234619,1.05047083315033,2.86231736601525
2000,SGP,6.48538891971727,3.22815438532856,5.13933764728683
2000,STP,7.88934967641107,0.782603708617006,15.0097276022661
2000,SVK,4.39660073135855,1.2046843075714,2.4108161857362
2000,SVN,4.80312770655978,1.71382439902664,1.87736268110925
2000,SWE,4.19682211230679,1.67144747488703,3.3182376142549
2000,THA,4.81665339788298,1.34839281711563,2.32984875006517
2000,TUN,4.43915750335436,0.837431935926445,3.20489741487694
2000,TUR,2.25822565363373,0.426497123157929,1.65504407599228
2000,TWN,4.27510486027308,1.10559025471332,2.5319135069435
2000,UKR,4.26023861511395,1.42398591151553,2.08191860605175
2000,USA,1.52269742576722,0.578013281393611,1.32263201871883
2000,VNM,6.67226185574778,1.67414573997781,2.23136556794069
2000,ZAF,1.85212936300551,0.705160728584725,2.2054413335643
2000,ROW,3.93648941515135,3.62997737145954,2.61162746917976
2000,EU27,1.59754775510383,0.537502468770517,0.892579074497098
2023,AGO,2.97307982841348,0.378064474855522,2.2813931840749
2023,ARE,7.95459333629067,4.3539276465253,2.34083758349969
2023,ARG,1.74034050138741,0.582583802935792,2.94538516671018
2023,AUS,2.1376330890878,0.641212536030708,5.28080940421455
2023,AUT,5.92589735262414,1.68583300090948,5.0013564494023
2023,BEL,7.48405146663948,1.97549467415124,3.7332480459664
2023,BGD,1.74240000371907,0.104066077134699,1.13602879616683
2023,BGR,5.07089653514375,1.52311984347035,5.91710948865856
2023,BLR,8.50332549429393,0.428633939332626,1.74615613194811
2023,BRA,1.70245980506896,0.212319426830157,1.97960233421239
2023,BRN,4.62556002942,0.511829994361464,5.09551355909149
2023,CAN,3.55303169602169,1.08963595189126,5.06676778373864
2023,CHE,5.6881944446818,1.63626148964722,7.98682824212138
2023,CHL,3.24916707823957,0.422695743357857,4.82413542122208
2023,CHN,1.00954305881995,0.634122111654,0.684856608470702
2023,CIV,4.76551413959896,0.317784757427021,3.49476352348897
2023,CMR,3.89874976753913,0.123099024824956,3.01257694366106
2023,COD,4.46619774153031,2.77418135885467,1.77199185220021
2023,COL,2.40417393266351,1.26850338659522,2.29003426008549
2023,CRI,4.80691190284275,0.731266437939586,3.99023864460887
2023,CYP,11.0570042142324,2.39797696406048,3.12413008425518
2023,CZE,4.5338215059798,0.795162739308049,5.87419752518964
2023,DEU,3.60863196329237,1.42594457734965,2.73949096230686
2023,DNK,5.75812918952109,1.12939390741186,3.970446111816
2023,EGY,4.34389450206335,0.577084426951165,2.70661776008461
2023,ESP,3.32800834190216,0.904988431305123,3.56860829990978
2023,EST,8.39620014432101,2.27205449558052,8.88099741655501
2023,FIN,4.39979312146815,0.959052917902076,5.09666585511788
2023,FRA,3.95533432715195,1.06122457086117,2.5608010090266
2023,GBR,3.69577726034954,2.10934168398299,5.83870936814983
2023,GRC,4.64767680687644,0.606559228950561,3.78507135975334
2023,HKG,3.58294011398998,1.06875175644661,17.3719739900137
2023,HRV,5.06129796836925,1.36755667112665,7.76984534540691
2023,HUN,4.68586141556704,0.917947723241593,6.06173988515472
2023,IDN,2.53429397102389,0.0357855726062325,1.7879474347906
2023,IND,2.46209091355893,0.2705503931752,0.797582942488979
2023,IRL,18.3721771100235,1.24645470346365,3.08972333140003
2023,ISL,3.46740760198007,3.79805262370112,2.27311108151309
2023,ISR,3.83402758236736,0.992106596995932,1.8467176343712
2023,ITA,2.74848905024096,0.722797978511314,3.40039178564863
2023,JOR,4.95797199547708,2.09813579539323,2.66735143240713
2023,JPN,2.36470754724469,0.0678169206305719,1.50711122015482
2023,KAZ,4.3566087231869,0.723096735695242,3.99137999865648
2023,KHM,15.7034054538374,0.258766976071857,2.97992116230428
2023,KOR,2.73066853945911,0.567053269117839,0.87528801283971
2023,LAO,4.64927691754941,1.116071999678,2.59029926415877
2023,LTU,5.62696230844089,1.03942684122676,6.7042584084799
2023,LUX,7.46600619118723,2.27193740576634,5.91014732341782
2023,LVA,6.10587815579304,1.74590946956038,7.25723291866313
2023,MAR,5.67942944998364,1.10324110794814,2.93448073965537
2023,MEX,3.79450128234929,0.377288029178576,3.80395737417167
2023,MLT,8.4348150264151,1.12291854561562,8.6271684065681
2023,MMR,3.47760432948595,0.0522970323381421,1.27897007541435
2023,MYS,4.03423197603264,1.30157238160176,2.98350052077525
2023,NGA,1.75199944743476,0.708133766326855,1.28296123748962
2023,NLD,4.27960874319406,1.28101662469278,4.72902520295568
2023,NOR,3.74398902968483,2.01538042920476,5.0010825374483
2023,NZL,3.62828703563602,0.466170980105411,5.72336018652951
2023,PAK,2.15882617291204,0.234616353463801,1.41657282478878
2023,PER,3.06745799688548,0.450748487001003,2.76046893046584
2023,PHL,4.95339141800665,0.873469494700512,2.91419028609563
2023,POL,4.08715973742504,0.68441120695055,5.19818837129249
2023,PRT,4.55365594147025,1.23983490569853,6.14728056190108
2023,ROU,3.92908406097219,1.45636365462864,5.69683736811002
2023,RUS,2.4323939596897,0.379003141793988,1.09609084499205
2023,SAU,3.53444935891361,1.22215733448678,1.18659915569704
2023,SEN,5.29709747465812,0.285451587956354,3.8335645221949
2023,SGP,7.170342587095,2.42240882110775,4.34361907891463
2023,STP,6.27601748086986,2.00582795951613,11.1404507452451
2023,SVK,4.69800848485037,1.57961397058362,6.39755070714788
