year,geo,Mode 1/4,Mode 2,Mode 3
2000,NZL,4.10413743215914,3.49645090826238,1.42879804092816
2000,PAK,1.51890093196888,0.132767254934147,0.209805749987266
2000,PER,0.920544146892143,1.30347976856522,0.342264342816732
2000,PHL,2.96158088685495,1.49418417682442,0.303498929290526
2000,POL,3.8024984115363,0.915320640050031,0.472193417746776
2000,PRT,3.39133235218975,3.03538129172546,0.813196833496771
2000,ROU,3.0007723093895,0.596384973728652,0.431856671726814
2000,RUS,3.6419869146035,1.23211535896995,0.917496794830134
2000,SAU,1.78199111572169,1.49985491177395,1.81835665363575
2000,SEN,1.5109478562657,0.551762397350831,0.190969262993481
2000,SGP,10.4035574917814,3.63065375379684,3.797204519416
2000,STP,3.63200565295967,5.99318368681657,3.69960211752169
2000,SVK,4.54715228765549,1.58345807716012,1.0406894046716
2000,SVN,4.01586556058904,3.5350396849235,1.02661665414727
2000,SWE,4.40956355434584,1.10311045797979,3.34645866739072
2000,THA,6.30389528994739,3.42221046335386,0.66606146252991
2000,TUN,3.12365345146669,5.4074560069988,0.770988454010849
2000,TUR,3.55785342299413,1.86064382516301,0.435379081127628
2000,TWN,4.13691826099016,0.606005087216646,1.47443493303911
2000,UKR,4.23439018281139,1.46363030435036,0.733371311820695
2000,USA,1.66038735688426,0.836531040837065,1.72369448470429
2000,VNM,3.96029442555407,2.46765236870959,0.593499900047324
2000,ZAF,1.70243954239434,1.08973033465417,1.07634077124581
2000,ROW,2.28044315944752,1.92888163325221,1.54078976881355
2000,EU27,2.10360104717748,0.967346830125291,1.60128401132962
2023,AGO,0.864751884712414,0.334313842905852,0.939931369406304
2023,ARE,6.16294976016624,7.50136181765577,3.06631498734163
2023,ARG,2.10243831010397,0.502714697911641,0.789760709271512
2023,AUS,1.878526319718,1.42422093890629,1.98391503177436
2023,AUT,6.69112915476323,2.86279718180046,6.49608234515894
2023,BEL,8.88052720469305,1.03506891948389,3.18890081681915
2023,BGD,2.26932563638022,0.083481261777168,0.170533517669562
2023,BGR,7.48386980240715,2.6258502752418,1.45286940953535
2023,BLR,7.00381480827118,0.553813086192173,1.08994171699985
2023,BRA,1.8674358038979,0.216948150723057,0.82832537509891
2023,BRN,2.34919594630134,0.418074746149702,2.70690562148265
2023,CAN,4.24726110919353,1.3668796814148,6.71995243913649
2023,CHE,12.5459455659265,1.93868302825424,10.3228033710303
2023,CHL,1.7791273369228,0.38473203485924,1.18075928681424
2023,CHN,1.55507315624216,0.112448776608796,0.739518766201238
2023,CIV,1.89651686035637,0.35970022824734,0.38331495820976
2023,CMR,2.82437050560941,0.371155042583373,0.519008215883444
2023,COD,0.619612934143641,0.294270363616557,0.484524597378682
2023,COL,1.66812401411773,0.878125976403954,0.767241182898205
2023,CRI,6.5543670532982,4.19064061429486,1.06006063320001
2023,CYP,18.4366316685917,4.36573624721111,8.24830328887839
2023,CZE,5.01955000353126,1.32221382251185,1.7088916352136
2023,DEU,6.38634484436093,0.809321573261646,4.88976944199056
2023,DNK,9.38826583452638,1.94558214658948,6.68716496575665
2023,EGY,2.52126999157484,2.44239383345712,0.568830777539848
2023,ESP,5.36527520024957,3.41346765662419,4.46199617344063
2023,EST,8.98686452840169,2.27940944182303,4.57062139995171
2023,FIN,6.09377192723665,0.900023893346066,4.7771395985568
2023,FRA,6.09585354049726,2.02920971336322,6.17533343732089
2023,GBR,7.50387549971912,1.7129048883577,5.21320462857165
2023,GRC,3.96552573892257,5.88187977915196,1.13761457930653
2023,HKG,12.9984962849035,0.847408913406669,6.54140383976432
2023,HRV,4.7412207601331,12.0327642154768,0.998559645826599
2023,HUN,5.42976418937823,1.5538337711049,1.93463422733046
2023,IDN,1.77473400832605,0.129266033798128,0.369885414915439
2023,IND,3.63095047709978,0.323350167057842,0.632306867154233
2023,IRL,18.794114640407,1.35354016451853,7.63437043443588
2023,ISL,6.24944520039649,5.91234405059322,3.43485894796846
2023,ISR,7.92650911297727,0.972739879721831,1.78724200384509
2023,ITA,4.16458183846563,1.87637843732816,1.98774496955774
2023,JOR,4.1471068147013,6.50975502205065,0.769951637627566
2023,JPN,3.04025891479155,0.276724049881154,3.06479507576094
2023,KAZ,2.58782808856722,0.489007805454957,0.980330932598658
2023,KHM,8.40816537686963,0.569530451705537,0.969105897401156
2023,KOR,3.34392750818534,0.386125735224241,3.16396434880207
